Potion d'Amélioration de Bébé Pandawa, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Nacre,1, Poudre de Créatoune,1, Hormone de Bébé Pandawa,1
Potion d'Amélioration de Chacha, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Nacre,1, Poudre de Créatoune,1, Hormone de Chacha,1
Potion d'Amélioration de Chacha Angora, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Nacre,1, Poudre de Créatoune,1, Hormone de Chacha Angora,1
Potion d'Amélioration de Chacha Tigré, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Chacha Tigré,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Chauffe-Souris, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Nacre,1, Hormone de Chauffe-Souris,1, Poudre de Créatoune,1
Potion d'Amélioration de Chenapandi, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Chenapandi,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Crocodaille, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Poudre de Créatoune,1, Hormone de Crocodaille,1, Nacre,1
Potion d'Amélioration de Croum Aqueux, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Poudre de Créatoune,1, Hormone de Croum Aqueux,1, Nacre,1
Potion d'Amélioration de Croum Igné, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Nacre,1, Poudre de Créatoune,1, Hormone de Croum Igné,1
Potion d'Amélioration de Croum Volatile, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Nacre,1, Hormone de Croum Volatile,1, Poudre de Créatoune,1
Potion d'Amélioration de Croum Végétal, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Poudre de Créatoune,1, Nacre,1, Hormone de Croum Végétal,1
Potion d'Amélioration de Dragoune Dorée, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Dragoune Dorée,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Dragoune Noire, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Dragoune Noire,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Flibalak, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Nacre,1, Hormone de Flibalak,1, Poudre de Créatoune,1
Potion d'Amélioration de Fëanor, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Nacre,1, Hormone de Fëanor,1, Poudre de Créatoune,1
Potion d'Amélioration de Gelutin, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Nacre,1, Hormone de Gelutin,1, Poudre de Créatoune,1
Potion d'Amélioration de Glouton, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Hormone de Glouton,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Karne, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Poudre de Créatoune,1, Nacre,1, Hormone de Karne,1
Potion d'Amélioration de Koalak Sanguin, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Koalak Sanguin,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Kometh, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Poudre de Créatoune,1, Hormone de Kometh,1, Nacre,1
Potion d'Amélioration de Kouin-Kouin, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Hormone de Kouin-Kouin,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Léopardo, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Poudre de Créatoune,1, Nacre,1, Hormone de Léopardo,1
Potion d'Amélioration de Main de Cire, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Hormone de Main de Cire,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Marcassin, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Hormone de Marcassin,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Meuch, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Hormone de Meuch,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Mini Wa, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Mini Wa,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Miniduk, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Miniduk,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Miniminotot, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Miniminotot,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Minipoth, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Poudre de Créatoune,1, Hormone de Minipoth,1, Nacre,1
Potion d'Amélioration de Nomoon, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Nacre,1, Hormone de Nomoon,1, Poudre de Créatoune,1
Potion d'Amélioration de Oursolaire, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Nacre,1, Poudre de Créatoune,1, Hormone de Oursolaire,1
Potion d'Amélioration de Patrick le pâté de sable, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Poudre de Créatoune,1, Nacre,1, Hormone de Patrick le pâté de sable,1
Potion d'Amélioration de Petit Chacha Blanc, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Poudre de Créatoune,1, Nacre,1, Hormone de Petit Chacha Blanc,1
Potion d'Amélioration de Petit Chienchien Noir, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Petit Chienchien Noir,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Pioute, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Nacre,1, Hormone de Pioute,1, Poudre de Créatoune,1
Potion d'Amélioration de Pykur, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Hormone de Pykur,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Péki, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Nacre,1, Poudre de Créatoune,1, Hormone de Péki,1
Potion d'Amélioration de Raknaille, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Poudre de Créatoune,1, Nacre,1, Hormone de Raknaille,1
Potion d'Amélioration de Rennowel, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Rennowel,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Ross, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Ross,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Shushu de Rushu, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Nacre,1, Poudre de Créatoune,1, Hormone de Shushu de Rushu,1
Potion d'Amélioration de Tibilax, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Tibilax,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Tibilax Saphir, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Hormone de Tibilax Saphir,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Tifoux Tigré, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Poudre de Créatoune,1, Hormone de Tifoux Tigré,1, Nacre,1
Potion d'Amélioration de Tiwabbit Kiafin, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Poudre de Créatoune,1, Nacre,1, Hormone de Tiwabbit Kiafin,1
Potion d'Amélioration de Tofoudre, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Tofoudre,1, Poudre de Créatoune,1, Nacre,1
Potion d'Amélioration de Vampyrette, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Poudre de Créatoune,1, Hormone de Vampyrette,1, Nacre,1
Potion d'Amélioration de Vilain Petit Corbac, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Poudre de Créatoune,1, Hormone de Vilain Petit Corbac,1, Nacre,1
Potion d'Amélioration de Wabbit, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Hormone de Wabbit,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Walk, Sardine à l'huile ***,100, Boulettes d'Insecte **,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Hormone de Walk,1, Nacre,1, Poudre de Créatoune,1
Potion d'Amélioration de Willy le Relou, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Planche en Bambou,5, Kouartz,5, Nacre,1, Poudre de Créatoune,1, Hormone de Willy le Relou,1
Potion d'amélioration de Chacha des Glaces, Boulettes d'Insecte **,100, Sardine à l'huile ***,100, Pain Tahde,25, Kouartz,5, Planche en Bambou,5, Poudre de Créatoune,1, Hormone de Chacha des Glaces,1, Nacre,1
Potion de protection enténébrée, Elixir Pandawa,1, Elixir Sadida,1, Elixir Xélor,1, Elixir Sram,1, Elixir Osamodas,1, Elixir Enutrof,1, Liquide vampiresque,1, Sang de Roche,1
Potion de protection opalescente, Liquide vampiresque,1, Elixir Crâ,1, Pierre du Savoir,1, Elixir Eniripsa,1, Elixir Ecaflip,1, Elixir Féca,1, Elixir Sacrieur,1, Elixir Iop,1
Sang de Phénix de Grand Cru, Graine de Pandouille,10, Riz,10, Potion de Mini Soin Supérieure,1, Trèfle à 5 feuilles,1, Potion Raide Boule,1, Potion de Vieillesse,1, Potion Eau de fée,1, Potion Ghetto Raide,1
Grande potion de soin de masse, Langue de Chef de Guerre Bouftou,1, Fleur de Blopignon,1, Potion de soin de masse,1, Dent du Tofu Maléfique,1, Sang de Bouftou,1, Peau de Dragoeuf Guerrier,1, Crocs de Rats,1,,
Potion Bulbique, Bulbe Malibout,1, Farine de Riz,1, Feuille de Kaliptus,1, Fleur de Kaliptus,1, Bulbe Passaoh,1, Bulbe Morito,1, Bulbe Kouraçao,1,,
Sang de Phénix, Potion Ghetto Raide,1, Potion de Vieillesse,1, Potion de Mini Soin Supérieure,1, Graine de Pandouille,1, Riz,1, Potion Eau de fée,1, Trèfle à 5 feuilles,1,,
Potion d'oubli Percepteur : Pods, Bois de Charme,1, Lin,1, Potion de Vieillesse,1, Edelweiss,1, Guildalogemme,1, Argent,1,,,,
Potion de soin de masse, Queue de Croc Gland,1, Racine de Tronkoblop,1, Langue de Crabe,1, Dent de Wabbit,1, Fleur de Gloutoblop,1, Petite potion de soin de masse,1,,,,
Sang de Likrone, Trèfle à 5 feuilles,8, Feuille de Menthe Sauvage,8, Orchidée Freyesque,6, Edelweiss,4, Eau,1, Grande fiole,1,,,,
Elixir Crâ, Bout de Blop Coco,5, Bout de Blop Indigo,5, Bout de Blop Reinette,5, Bout de Blop Griotte,5, Défense de Sanglier des Plaines,1,,,,,,
Elixir Ecaflip, Bout de Blop Coco,5, Bout de Blop Reinette,5, Bout de Blop Indigo,5, Bout de Blop Griotte,5, Ongle de Kanigrou,1,,,,,,
Elixir Eniripsa, Bout de Blop Indigo,5, Bout de Blop Coco,5, Bout de Blop Griotte,5, Bout de Blop Reinette,5, Oeil d'Ouginak,1,,,,,,
Elixir Enutrof, Bout de Blop Coco,5, Bout de Blop Reinette,5, Bout de Blop Indigo,5, Bout de Blop Griotte,5, Boue du Boo,1,,,,,,
Elixir Féca, Bout de Blop Indigo,5, Bout de Blop Coco,5, Bout de Blop Reinette,5, Bout de Blop Griotte,5, Tige de Pissenlit Diabolique,1,,,,,,
Elixir Iop, Bout de Blop Griotte,5, Bout de Blop Coco,5, Bout de Blop Reinette,5, Bout de Blop Indigo,5, Cervelle de Bouftou,1,,,,,,
Elixir Osamodas, Bout de Blop Reinette,5, Bout de Blop Indigo,5, Bout de Blop Griotte,5, Bout de Blop Coco,5, Os de Chafer,1,,,,,,
Elixir Pandawa, Bout de Blop Reinette,5, Bout de Blop Coco,5, Bout de Blop Indigo,5, Bout de Blop Griotte,5, Bourgeon de Fourbasse,1,,,,,,
Elixir Sacrieur, Bout de Blop Reinette,5, Bout de Blop Indigo,5, Bout de Blop Coco,5, Bout de Blop Griotte,5, Sang de Bouftou,1,,,,,,
Elixir Sadida, Bout de Blop Reinette,5, Bout de Blop Coco,5, Bout de Blop Griotte,5, Bout de Blop Indigo,5, Dent de Wabbit,1,,,,,,
Elixir Sram, Bout de Blop Griotte,5, Bout de Blop Indigo,5, Bout de Blop Reinette,5, Bout de Blop Coco,5, Crocs de Rats,1,,,,,,
Elixir Xélor, Bout de Blop Coco,5, Bout de Blop Griotte,5, Bout de Blop Reinette,5, Bout de Blop Indigo,5, Poils du Sanglier,1,,,,,,
Petite potion de soin de masse, Fibre de Chanvre,1, Boue du Boo,1, Potion Eau de fée,1, Langue de Croc Gland,1, Poils de Crocs Glands,1,,,,,,
Potion Raide Boule, Trèfle à 5 feuilles,10, Feuille de Menthe Sauvage,10, Orchidée Freyesque,5, Potion de Vieillesse,3, Edelweiss,3,,,,,,
Potion d'enclos de Guilde, Fleur de Blop Griotte,1, Fleur de Blop Coco,1, Potion de Foyer,1, Fleur de Blop Reinette,1, Fleur de Blop Indigo,1,,,,,,
Potion de Foyer de Guilde, Bout de Blop Coco,1, Bout de Blop Reinette,1, Bout de Blop Griotte,1, Potion de Foyer,1, Bout de Blop Indigo,1,,,,,,
Fiole de Soin, Orchidée Freyesque,2, Feuille de Menthe Sauvage,2, Tube longiforme,1, Eau,1,,,,,,,,
Fiole de Soin supérieure, Trèfle à 5 feuilles,4, Edelweiss,2, Tube longiforme,1, Eau,1,,,,,,,,
Grande potion d'agression, Fibre de Chanvre,1, Potion d'agression Moyenne,1, Pétale de Blop,1, Racine de Tronkoblop,1,,,,,,,,
Liquide vampiresque, Os de Chafer,4, Sang du Vampire,1, Eau,1, Bocal,1,,,,,,,,
Potion Pahoa Raide, Feuille de Menthe Sauvage,5, Trèfle à 5 feuilles,5, Orchidée Freyesque,3, Potion de Vieillesse,2,,,,,,,,
Potion de camouflage total, Os Invisible du Chafer Invisible,1, Patte d'Arakne Majeure,1, Peau de Dragoeuf Guerrier,1, Potion de camouflage immobile,1,,,,,,,,
Poison cinglant, Patte d'Arakne,10, Eau,1, Bocal,1,,,,,,,,,,
Potion d'agression Moyenne, Langue de Crabe,1, Petite potion d'agression,1, Crâne de chafer,1,,,,,,,,,,
Potion d'oubli Percepteur 'Cyclone', Tronc de Kokoko,1, Babines d'Ouginak,1, Guildalogemme,1,,,,,,,,,,
Potion d'oubli Percepteur 'Expérience', Potion de Vieillesse,1, Guildalogemme,1, Parchemin d'Ivoire,1,,,,,,,,,,
Potion d'oubli Percepteur : Armure Incandescente, Guildalogemme,1, Cervelle de Bouftou,1, Patte d'Araknawa,1,,,,,,,,,,
Potion d'oubli Percepteur : Armure Terrestre, Poil de Kanigrou,1, Oeil d'Ouginak,1, Guildalogemme,1,,,,,,,,,,
Potion d'oubli Percepteur : Armure Venteuse, Guildalogemme,1, Dent de Wabbit,1, Silex,1,,,,,,,,,,
Potion d'oubli Percepteur : Armure aqueuse, Chaîne de l'Ouginak,1, Boîte de Kanigrou,1, Guildalogemme,1,,,,,,,,,,
Potion d'oubli Percepteur : Compulsion de masse, Os de Chafer,1, Crocs de Rats,1, Guildalogemme,1,,,,,,,,,,
Potion d'oubli Percepteur : Désenvoutement, Tige de Pissenlit Diabolique,1, Guildalogemme,1, Main de Boo,1,,,,,,,,,,
Potion d'oubli Percepteur : Déstabilisation, Bave de Rose Démoniaque,1, Guildalogemme,1, Crâne de chafer,1,,,,,,,,,,
Potion d'oubli Percepteur : Flamme, Graine de scorbute,1, Sourcil de Moskito,1, Guildalogemme,1,,,,,,,,,,
Potion d'oubli Percepteur : Mot Soignant, Poil d'Ouginak,1, Guildalogemme,1, Ongle de Kanigrou,1,,,,,,,,,,
Potion d'oubli Percepteur : Nombre de percepteur, Potion de Vieillesse,1, Guildalogemme,1, Pierre de Rubis,1,,,,,,,,,,
Potion d'oubli Percepteur : Prospection, Guildalogemme,1, Potion de Vieillesse,1, Petit Parchemin de Chance,1,,,,,,,,,,
Potion d'oubli Percepteur : Rocher, Slip de Bwork Archer,1, Guildalogemme,1, Griffe du Mulou,1,,,,,,,,,,
Potion d'oubli Percepteur : Vague, Guildalogemme,1, Dent du Tofu Maléfique,1, Peau de Pandikaze,1,,,,,,,,,,
Potion de Mini Soin Supérieure, Fleur de Lin,2, Fleur de Chanvre,2, Eau,1,,,,,,,,,,
Potion de camouflage immobile, Ongle de Kanigrou,5, Racine de Tronkoblop,3, Patte d'Araknawa,1,,,,,,,,,,
Potion de libération, Poil de Kanigrou,5, Bourgeon de Fourbasse,5, Chaîne de l'Ouginak,1,,,,,,,,,,
Levure de Boulanger, Eau,1, Poudre de Perlinpainpain,1,,,,,,,,,,,,
Petite potion d'agression, Fleur de Blopignon,1, Canine du Mulou,1,,,,,,,,,,,,
Potion d'Averse, Metaria Triame bleue,5, Fiole à élément,1,,,,,,,,,,,,
Potion d'Eboulement, Metaria Triame jaune,5, Fiole à élément,1,,,,,,,,,,,,
Potion d'Etincelle, Metaria rouge,5, Fiole à élément,1,,,,,,,,,,,,
Potion d'Incendie, Metaria Mage rouge,5, Fiole à élément,1,,,,,,,,,,,,
Potion d'Ouragan, Metaria Mage verte,5, Fiole à élément,1,,,,,,,,,,,,
Potion d'oubli de métier : Alchimiste, Potion de Vieillesse,2, Mains Vertes,1,,,,,,,,,,,,
Potion d'oubli de métier : Bijoutier, Potion de Vieillesse,2, Sertisseur,1,,,,,,,,,,,,
Potion d'oubli de métier : Boucher, Potion de Vieillesse,2, Hachoir de Boucher,1,,,,,,,,,,,,
Potion d'oubli de métier : Boulanger, Potion de Vieillesse,2, Le Pétrisseur,1,,,,,,,,,,,,
Potion d'oubli de métier : Bricoleur, Potion de Vieillesse,2, Marteau du Bricoleur,1,,,,,,,,,,,,
Potion d'oubli de métier : Bûcheron, Potion de Vieillesse,2, Hache de Bûcheron,1,,,,,,,,,,,,
Potion d'oubli de métier : Chasseur, Potion de Vieillesse,2, Couteau de Chasse,1,,,,,,,,,,,,
Potion d'oubli de métier : Cordomage, Potion de Vieillesse,2, Coupe Cuir du Cordomage,1,,,,,,,,,,,,
Potion d'oubli de métier : Cordonnier, Potion de Vieillesse,2, Coupe Cuir,1,,,,,,,,,,,,
Potion d'oubli de métier : Costumage, Potion de Vieillesse,2, Aiguille du Costumage,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgemage d'Epées, Potion de Vieillesse,2, Marteau du Forgemage d'Epées,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgemage de Dagues, Potion de Vieillesse,2, Marteau du Forgemage de Dagues,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgemage de Marteaux, Potion de Vieillesse,2, Marteau du Forgemage de Marteaux,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgemage de Pelles, Potion de Vieillesse,2, Marteau du Forgemage de Pelles,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgeur d'Epées, Potion de Vieillesse,2, Marteau de Forgeur d'Epées,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgeur de Bouclier, Potion de Vieillesse,2, Marteau du Forgeur de Boucliers,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgeur de Dagues, Potion de Vieillesse,2, Marteau de Forgeur de Dagues,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgeur de Haches, Potion de Vieillesse,2, Marteau du Forgeur de Haches,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgeur de Marteaux, Potion de Vieillesse,2, Marteau de Forgeur de Marteaux,1,,,,,,,,,,,,
Potion d'oubli de métier : Forgeur de Pelles, Potion de Vieillesse,2, Marteau de Forgeur de Pelles,1,,,,,,,,,,,,
Potion d'oubli de métier : Joaillomage, Potion de Vieillesse,2, Sertisseur du Joaillomage,1,,,,,,,,,,,,
Potion d'oubli de métier : Mineur, Potion de Vieillesse,2, Pioche du Mineur,1,,,,,,,,,,,,
Potion d'oubli de métier : Paysan, Potion de Vieillesse,2, Faux du Paysan,1,,,,,,,,,,,,
Potion d'oubli de métier : Poissonnier, Potion de Vieillesse,2, Hachoir de poissonnier,1,,,,,,,,,,,,
Potion d'oubli de métier : Pêcheur, Potion de Vieillesse,2, Canne à Pêche Courte,1,,,,,,,,,,,,
Potion d'oubli de métier : Sculptemage d'Arcs, Potion de Vieillesse,2, Tailladeuse d'Arcs Magiques,1,,,,,,,,,,,,
Potion d'oubli de métier : Sculptemage de Baguettes, Potion de Vieillesse,2, Tailladeuse de Baguettes Magiques,1,,,,,,,,,,,,
Potion d'oubli de métier : Sculptemage de Bâtons, Potion de Vieillesse,2, Tailladeuse de Bâtons Magiques,1,,,,,,,,,,,,
Potion d'oubli de métier : Sculpteur d'Arcs, Potion de Vieillesse,2, Tailladeuse d'Arc,1,,,,,,,,,,,,
Potion d'oubli de métier : Sculpteur de Baguettes, Potion de Vieillesse,2, Tailladeuse de Baguette,1,,,,,,,,,,,,
Potion d'oubli de métier : Sculpteur de Bâton, Potion de Vieillesse,2, Tailladeuse de Bâton,1,,,,,,,,,,,,
Potion d'oubli de métier : Tailleur, Potion de Vieillesse,2, Aiguilles et Fil,1,,,,,,,,,,,,
Potion de Courant d'Air, Metaria verte,5, Fiole à élément,1,,,,,,,,,,,,
Potion de Crachin, Metaria bleue,5, Fiole à élément,1,,,,,,,,,,,,
Potion de Flambée, Metaria Triame rouge,5, Fiole à élément,1,,,,,,,,,,,,
Potion de Mini Soin, Fleur de Lin,3, Eau,1,,,,,,,,,,,,
Potion de Pouflage, Queue de scorbute,1, Peau de Kanigrou,1,,,,,,,,,,,,
Potion de Rafale, Metaria Triame verte,5, Fiole à élément,1,,,,,,,,,,,,
Potion de Rappel, Trèfle à 5 feuilles,1, Eau,1,,,,,,,,,,,,
Potion de Rocheflage, Graine de scorbute,1, Langue de Chef de Guerre Bouftou,1,,,,,,,,,,,,
Potion de Secousse, Metaria jaune,5, Fiole à élément,1,,,,,,,,,,,,
Potion de Souflage, Herbe Folle,1, Griffe du Mulou,1,,,,,,,,,,,,
Potion de Souvenir, Graine de Pandouille,1, Bave de Bouftou,1,,,,,,,,,,,,
Potion de Séisme, Metaria Mage jaune,5, Fiole à élément,1,,,,,,,,,,,,
Potion de Tabouflage, Racine de Tronkoblop,1, Dent du Tofu Maléfique,1,,,,,,,,,,,,
Potion de Toflage, Fleur de Gloutoblop,1, Tige de Pissenlit Diabolique,1,,,,,,,,,,,,
Potion de Tombeflage, Sourcil de Moskito,1, Dent de Serpentin,1,,,,,,,,,,,,
Potion de Touflage, Boue du Boo,1, Bourgeon de Fourbasse,1,,,,,,,,,,,,
Potion de Tsunami, Metaria Mage bleue,5, Fiole à élément,1,,,,,,,,,,,,
Potion de Vieillesse, Bave de Bouftou,2, Chanvre,2,,,,,,,,,,,,
Potion de cité : Bonta, Une fiole de Pandaburg,1, Riz,1,,,,,,,,,,,,
Potion de cité : Brâkmar, Une fiole de Pandapils,1, Riz,1,,,,,,,,,,,,
Teinture Magique Bleutée, Peau de Larve Bleue,20, Gelée Bleutée,1,,,,,,,,,,,,
Teinture Magique Orange, Peau de Larve Orange,20, Eau,10,,,,,,,,,,,,
Teinture Magique Verdâtre, Feuille de Menthe Sauvage,20, Peau de Larve Verte,20,,,,,,,,,,,,
Teinture Magique de Rougeur, Fraise,10, Gelée à la Fraise,1,,,,,,,,,,,,
Alliance Boletée, Graine de l'Abrakleur sombre,27, Amygdales du Bitouf Sombre,21, Langue du Champodonte,12, Ecorce de Champaknyde,11, Tourbe séchée de Tourbassingue,9, Talon d'achille de l'Abrakleur sombre,6, Chanvre Euphorique,3, Epine d'Ougah,2
Alliance d'Elya Wood, Topaze,5, Aigue-Marine,5, Agathe,5, Bois de Bambou Doré,4, Kriptonite,2, Rutile,2, Pyrute,2, Ecorce magique de Bulbig,1
Amulette Ripage, Bec du Kido,32, Croupion du Bitouf aérien,25, Ecorce de Nerbe,21, Ecusson du Sergent Zoth,15, Ambre du Tynril,3, Peau du Rasboul Majeur,2, Peau de Bworker,2, Amulette du Chef Bwork,1
Amulette de Qu'Tan, Oeil de Kwoan,36, Oeil de Champmane,22, Os de Chafer Maudit,20, Canine de Démon,12, Lin Tempête,11, Défense Maléfique,3, Chaussette du Kimbo,2, Médaille Kido,1
Amulette du Dragoeuf, Pierre du Craqueleur Légendaire,50, Ecaille de Dragoss Blanc,10, Carapace du Scarabosse Doré,10, Ecaille de Dragoss Noir,10, Ecaille de Dragoss Doré,10, Ecaille de Dragoss de Saphire,10, Lanière en cuir du Dragoeuf Guerrier,1, Dent de Crocabulia,1
Amulette du Renouveau, Or,30, Cristal,20, Ambre d'Abraknyde Sombre,20, Emeraude,10, Ivoire,10, Saphir,10, Bois d'Orme,8, Bois Envoûté,1
Amunite, Bâton du Kilibriss,24, Rembourrage de Meupette,18, Trompe de la Tromperelle,15, Langue du Champodonte,14, Tibia du Guerrier Zoth,12, Faux menton du Bourbassingue,12, Etoffe du Wa Wabbit,2, Clakoss,1
