Item Name,Total Price,Current Market Price,Margin,Resource Type 1,Unit Price 1,Quantity 1,Resource Cost 1,Resource Type 2,Unit Price 2,Quantity 2,Resource Cost 2,Resource Type 3,Unit Price 3,Quantity 3,Resource Cost 3,Resource Type 4,Unit Price 4,Quantity 4,Resource Cost 4
Dragolyre,51404.40,45000.00,-12.46%,Bois de Chêne,14.75,10,147.50,Bois de Charme,129.90,5,649.50,Bois de Merisier,119.88,5,599.40,Vieil Os de Dragoeuf,49999.00,1,49999.00,Ambre,9.00,1,9.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Dragolyre Remaniée,60819.76,62996.00,3.58%,Oeuf de Dragoeuf Blanc,3199.96,2,6399.92,Oeuf de Dragoeuf Doré,199.92,2,399.84,Oeuf de Dragoeuf de Saphir,4300.00,2,8600.00,Oeuf de Dragoeuf Noir,210.00,2,420.00,Dragolyre,45000.00,1,45000.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Emblème Livide,35508.74,N/A,N/A,Bois de Chêne,14.75,8,118.00,Bois d'If,2888.88,8,23111.04,Etain,24.98,8,199.84,Manganèse,1479.99,8,11839.92,Ambre d'Abraknyde,239.94,1,239.94,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Entente,1630.96,N/A,N/A,Bronze,9.99,8,79.92,Kobalte,179.99,8,1439.92,Bois de Noyer,10.78,4,43.12,Bois de Chêne,14.75,4,59.00,Ambre,9.00,1,9.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Fourballiance,3987.65,40000.00,903.10%,Bourgeon de Fourbasse,0.50,8,4.00,Ecorce de Fourbasse,19.85,2,39.70,Feuille de Kokoko,899.86,1,899.86,Trukikol Mort,2994.10,1,2994.10,Rhum Fourbe,49.99,1,49.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Fourbamulette,9498.75,N/A,N/A,Feuille de Fourbasse,118.88,50,5944.00,Pétale de Trukikol,114.80,30,3444.00,Bourgeon de Fourbasse,0.50,5,2.50,Ecorce de Fourbasse,19.85,5,99.25,Ficelle en Lin,9.00,1,9.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Kwakanneau de Flammes,2069.90,4999.00,141.51%,Etain,24.98,4,99.92,Griffes de Kwak,150.00,3,450.00,Bronze,9.99,2,19.98,Plume du Kwak de Flamme,1500.00,1,1500.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Kwakanneau de Glace,768.90,4499.00,485.12%,Etain,24.98,4,99.92,Griffes de Kwak,150.00,3,450.00,Bronze,9.99,2,19.98,Plume du Kwak de Glace,199.00,1,199.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Kwakanneau de Terre,999.88,3900.00,290.05%,Etain,24.98,4,99.92,Griffes de Kwak,150.00,3,450.00,Bronze,9.99,2,19.98,Plume du Kwak de Terre,429.98,1,429.98,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Kwakanneau de Vent,1018.77,2500.00,145.39%,Etain,24.98,4,99.92,Griffes de Kwak,150.00,3,450.00,Bronze,9.99,2,19.98,Plume du Kwak de Vent,448.87,1,448.87,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
L'Abramu,12361.53,16500.00,33.48%,Bourgeon d'Abraknyde Sombre,1398.81,5,6994.05,Ecorce d'Abraknyde Sombre,99.98,5,499.90,Racine d'Abraknyde Sombre,25.53,5,127.65,Ambre d'Abraknyde,239.94,1,239.94,Ambre d'Abraknyde Sombre,4499.99,1,4499.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
L'Amulette du Puzzle de la Griffe,3184.50,14000.00,339.63%,Bois d'Oliviolet,237.65,10,2376.50,Bois de Bombu,79.00,10,790.00,Ficelle en Lin,9.00,1,9.00,Pièce du Puzzle de la Griffe,9.00,1,9.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
L'Anneau Dhyn,9877.24,33333.00,237.47%,Etain,24.98,6,149.88,Manganèse,1479.99,2,2959.98,Ambre d'Abraknyde,239.94,2,479.88,Bois d'If,2888.88,2,5777.76,Saphir,509.74,1,509.74,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Bourgeonette,6000.24,N/A,N/A,Bourgeon d'Abraknyde,70.97,30,2129.10,Edelweiss,13.96,20,279.20,Fleur de Blop Reinette,1.08,4,4.32,Bourgeon d'Abraknyde Sombre,1398.81,2,2797.62,Teinture Magique Verdâtre,790.00,1,790.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Broche Céleste,15432.88,45596.00,195.45%,Cuivre,23.85,14,333.90,Diamant,14499.98,1,14499.98,Bauxite,31.00,1,31.00,Emeraude,568.00,1,568.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Feuille d'Eté,5245.48,29999.00,471.90%,Bois de Bombu,79.00,5,395.00,Magnésite,250.00,1,250.00,Ebonite,383.99,1,383.99,Coquille de Dragoeuf Blanc,16.49,1,16.49,Bois d'Orme,4200.00,1,4200.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Le foulard du Lard Fou,3073.06,N/A,N/A,Poils de Barbe du Grand Pa Wabbit,74.69,10,746.90,Poils du Sanglier,38.39,10,383.90,Scalp de Bwork Archer,192.00,10,1920.00,Poils de Crocs Glands,1.99,10,19.90,Touffe de Cheveux Blancs,1.18,2,2.36,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Médaille Holy,24232.12,29666.00,22.42%,Bois d'If,2888.88,6,17333.28,Bois de Chêne,14.75,4,59.00,Bois d'Erable,49.98,4,199.92,Manganèse,1479.99,4,5919.96,Kobalte,179.99,4,719.96,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Médaille Lahilama,1184.69,50000.00,4120.51%,Silicate,37.98,5,189.90,Dolomite,159.86,5,799.30,Bois de Bambou,55.51,3,166.53,Racine de Bulbambou,9.97,1,9.97,Bakélélite,18.99,1,18.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Palmano,7345.46,9998.00,36.11%,Corail Malibout,190.00,1,190.00,Coccyx du Corailleur,26.96,1,26.96,Corail Kouraçao,6999.50,1,6999.50,Corail Morito,40.00,1,40.00,Corail Passaoh,89.00,1,89.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Passé de Xélor,1177.51,7000.00,494.47%,Argent,10.00,6,60.00,Kobalte,179.99,3,539.97,Ambre d'Abraknyde,239.94,2,479.88,Etain,24.98,2,49.96,Cuivre,23.85,2,47.70,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Scaranneau Blanc,1521.00,497.00,-67.32%,Antenne du Scarafeuille blanc,10.69,30,320.70,Fruit de Palme,19.99,10,199.90,Ailes de Scarafeuille blanc,135.95,5,679.75,Carapace de Scarafeuille Blanc,6.90,3,20.70,Huile de Palme,299.95,1,299.95,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Scaranneau Noir,5235.83,13477.00,157.40%,Scaranneau Rouge,3600.00,1,3600.00,Scaranneau Vert,330.00,1,330.00,Scaranneau Bleu,799.00,1,799.00,Scaranneau Blanc,497.00,1,497.00,Antennes du Scarafeuille Noir,9.83,1,9.83,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Scaranneau Rouge,1982.05,3600.00,81.63%,Antenne du Scarafeuille rouge,5.00,30,150.00,Fruit de Palme,19.99,10,199.90,Ailes de Scarafeuille rouge,147.70,5,738.50,Carapace de Scarafeuille Rouge,197.90,3,593.70,Huile de Palme,299.95,1,299.95,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Scaranneau Vert,1320.61,330.00,-75.01%,Antenne du Scarafeuille vert,10.13,30,303.90,Fruit de Palme,19.99,10,199.90,Ailes de Scarafeuille vert,99.34,5,496.70,Carapace de Scarafeuille Vert,6.72,3,20.16,Huile de Palme,299.95,1,299.95,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Souvenir d'Enutrof,5077.51,14000.00,175.73%,Argent,10.00,6,60.00,Manganèse,1479.99,3,4439.97,Ambre d'Abraknyde,239.94,2,479.88,Cuivre,23.85,2,47.70,Etain,24.98,2,49.96,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Vegamu,1000.65,789.00,-21.15%,Fleur de Lin,6.91,30,207.30,Avoine,8.97,25,224.25,Fleur de Pissenlit Diabolique,24.96,20,499.20,Ailes de Moskito,34.95,2,69.90,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Abranneau Sombre,9594.38,29900.00,211.64%,Bourgeon d'Abraknyde Sombre,1398.81,3,4196.43,Ecorce d'Abraknyde Sombre,99.98,2,199.96,Abranneau,698.00,1,698.00,Ambre d'Abraknyde Sombre,4499.99,1,4499.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Alliance Akwadala,670.00,2500.00,273.13%,Artefact Pandawushu Eau,11.90,50,595.00,Argent,10.00,3,30.00,Aluminite,45.00,1,45.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Alliance de Silimelle,17584.90,19998.00,13.72%,Argent,10.00,5,50.00,Etain,24.98,3,74.94,Manganèse,1479.99,2,2959.98,Diamant,14499.98,1,14499.98,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Alliance de l'Homme Ours,569.54,1600.00,180.93%,Argent,10.00,4,40.00,Bois de Frêne,7.40,4,29.60,Bois d'Erable,49.98,3,149.94,Dent d'Ours,350.00,1,350.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette Paysanne,623.60,100.00,-83.96%,Avoine,8.97,15,134.55,Orge,7.27,15,109.05,Graine de Lin,38.00,10,380.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette de l'Homme Ours,281.34,N/A,N/A,Argent,10.00,5,50.00,Bois de Noyer,10.78,3,32.34,Patte d'ours,199.00,1,199.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Bûcheron,8961.77,N/A,N/A,Bois de Chêne,14.75,3,44.25,Bois d'Ebène,1450.00,2,2900.00,Bois d'If,2888.88,2,5777.76,Bois de Merisier,119.88,2,239.76,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Kitsou,399.55,385.00,-3.64%,Peau de Kitsou Nere,6.76,1,6.76,Peau de Kitsou Nakwa,4.96,1,4.96,Poils de Kitsou Nakwa,368.97,1,368.97,Peau de Kitsou Nae,18.86,1,18.86,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Mineur Sombre,1900.59,7999.00,320.87%,Bois de Bombu,79.00,4,316.00,Bois d'Oliviolet,237.65,4,950.60,Ebonite,383.99,1,383.99,Magnésite,250.00,1,250.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau de Satisfaction,918.44,1190.00,29.57%,Bois de Noyer,10.78,4,43.12,Cuivre,23.85,4,95.40,Kobalte,179.99,4,719.96,Bois de Châtaignier,14.99,4,59.96,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau du Tofu,1921.53,3555.00,85.01%,Plumes de Tofu,12.65,13,164.45,Bec du Tofu,53.97,12,647.64,Oeuf de Tofu,14.43,8,115.44,Plume du Batofu,994.00,1,994.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Chance d'Ecaflip,267.02,N/A,N/A,Bois de Noyer,10.78,6,64.68,Bronze,9.99,6,59.94,Fer,13.90,6,83.40,Bois de Chêne,14.75,4,59.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Fécaliseur du Guerrier,10229.01,6666.00,-34.83%,Manganèse,1479.99,6,8879.94,Etain,24.98,6,149.88,Kobalte,179.99,6,1079.94,Cuivre,23.85,5,119.25,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Fécaliseur du Magicien,10072.87,N/A,N/A,Etain,24.98,6,149.88,Cuivre,23.85,6,143.10,Manganèse,1479.99,6,8879.94,Kobalte,179.99,5,899.95,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Kabale,3776.35,N/A,N/A,Bronze,9.99,8,79.92,Kobalte,179.99,4,719.96,Manganèse,1479.99,2,2959.98,Coquille de Dragoeuf Blanc,16.49,1,16.49,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
L'Araknamu,171.88,297.48,73.07%,Feuille de Tronknyde,19.00,1,19.00,Racine d'Abraknyde,93.99,1,93.99,Ambre,9.00,1,9.00,Patte d'Arakne,49.89,1,49.89,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
L'Ecaliseur,415.26,3999.40,863.11%,Bauxite,31.00,5,155.00,Etain,24.98,5,124.90,Bronze,9.99,4,39.96,Cuivre,23.85,4,95.40,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Broche Hète,4709.84,7100.00,50.75%,Etain,24.98,3,74.94,Manganèse,1479.99,3,4439.97,Bois d'Erable,49.98,2,99.96,Coquille de Dragoeuf Noir,94.97,1,94.97,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Célébrité,1705.51,N/A,N/A,Cuivre,23.85,8,190.80,Bronze,9.99,8,79.92,Kobalte,179.99,7,1259.93,Etain,24.98,7,174.86,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Reinette,4744.32,6350.00,33.84%,Etain,24.98,7,174.86,Bronze,9.99,2,19.98,Bois d'Erable,49.98,1,49.98,La Destinée Dorée,4499.50,1,4499.50,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Larvamulette,1942.17,1990.00,2.46%,Peau de Larve Orange,12.46,5,62.30,Peau de Larve Verte,8.00,2,16.00,Peau de Larve Bleue,31.94,2,63.88,Petite Perle Dorée,1799.99,1,1799.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Mos Kitano,108.08,129.00,19.36%,Ailes de Moskito,34.95,1,34.95,Sourcil de Moskito,9.99,1,9.99,Poudre de Perlinpainpain,1.20,1,1.20,Oeil de Crabe,61.94,1,61.94,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Abranneau,549.54,698.00,27.02%,Bourgeon d'Abraknyde,70.97,4,283.88,Ecorce d'Abraknyde,6.43,4,25.72,Ambre d'Abraknyde,239.94,1,239.94,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette Itby,153.31,N/A,N/A,Fer,13.90,5,69.50,Bois de Châtaignier,14.99,4,59.96,Cuivre,23.85,1,23.85,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette Itby remaniée,361.96,N/A,N/A,Fer,13.90,8,111.20,Cuivre,23.85,8,190.80,Bois de Châtaignier,14.99,4,59.96,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette des Champs,848.28,N/A,N/A,Langue du Pissenlit Diabolique,7.86,10,78.60,Pétale de Rose Démoniaque,66.59,10,665.90,Feuille de Tournesol Sauvage,51.89,2,103.78,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Bandit,49.99,19.00,-61.99%,Petite Amulette du Loup,49.99,1,49.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Boufcoul,241.65,3500.00,1348.38%,Corne de Bouftou,16.37,10,163.70,Corne du Boufcoul,3.99,5,19.95,Amulette du Bouftou,58.00,1,58.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Bouftou,54.45,58.00,6.52%,Laine de Bouftou,6.49,1,6.49,Corne de Bouftou,16.37,1,16.37,Cuir de Boufton Blanc,31.59,1,31.59,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Chafer,377.50,N/A,N/A,Cuivre,23.85,8,190.80,Etain,24.98,7,174.86,Os de Chafer,11.84,1,11.84,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Marin,13177.90,N/A,N/A,Greu-Vette,17.99,10,179.90,La Chaîne Nhanor Kibrill,12998.00,1,12998.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Moskito,175.80,75.00,-57.34%,Sourcil de Moskito,9.99,10,99.90,Poudre de Perlinpainpain,1.20,5,6.00,Ailes de Moskito,34.95,2,69.90,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Pirate,1498.37,N/A,N/A,Os de Chafer,11.84,10,118.40,Crâne de chafer,129.97,1,129.97,Teinture Magique Sombre,1250.00,1,1250.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette en Crabe,2973.40,N/A,N/A,Carapace vide de Crabe,139.00,20,2780.00,Pince du Crabe,8.20,20,164.00,Langue de Crabe,1.47,20,29.40,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau Champêtre,364.25,1500.00,311.81%,Langue du Pissenlit Diabolique,7.86,8,62.88,Feuille de Tournesol Sauvage,51.89,5,259.45,Tige de Pissenlit Diabolique,10.48,4,41.92,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau Fortifiant,172.71,999.00,478.43%,Cuivre,23.85,4,95.40,Bois de Châtaignier,14.99,3,44.97,Bois de Noyer,10.78,3,32.34,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau Rak,294.10,N/A,N/A,Cuivre,23.85,5,119.25,Etain,24.98,5,124.90,Bronze,9.99,5,49.95,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau Vice,189.86,N/A,N/A,Argent,10.00,3,30.00,Dolomite,159.86,1,159.86,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau de Bouze le Clerc,115.55,75.00,-35.09%,Oeil de Bouftou,9.49,1,9.49,Dent de Chef de Guerre Bouftou,74.99,1,74.99,Oeil de Boufton,31.07,1,31.07,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau des Rocheuses,8947.62,N/A,N/A,Manganèse,1479.99,6,8879.94,Bronze,9.99,2,19.98,Cuivre,23.85,2,47.70,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau du Bandit,1577.60,175.00,-88.91%,Petit Anneau d'Agilité,78.88,20,1577.60,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau du Mental,242.65,699.00,188.07%,Bois de Noyer,10.78,5,53.90,Cuivre,23.85,5,119.25,Fer,13.90,5,69.50,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau du Sanglier,779.75,99.00,-87.30%,Groin du Sanglier,54.78,10,547.80,Poils du Sanglier,38.39,5,191.95,Défense du Sanglier,40.00,1,40.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Blessure du Sacrieur,4988.94,N/A,N/A,Kobalte,179.99,3,539.97,Manganèse,1479.99,3,4439.97,Ambre,9.00,1,9.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
L'Anneau de Valeur,3415.36,N/A,N/A,Cuivre,23.85,4,95.40,Manganèse,1479.99,2,2959.98,Kobalte,179.99,2,359.98,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Chaîne Nhanor Kibrill,273.47,12998.00,4652.99%,Cuivre,23.85,10,238.50,Bronze,9.99,1,9.99,Etain,24.98,1,24.98,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Destinée Dorée,3084.88,4499.50,45.86%,Cuivre,23.85,4,95.40,Manganèse,1479.99,2,2959.98,Bois de Chêne,14.75,2,29.50,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Gougnole,490.68,N/A,N/A,Cuivre,23.85,8,190.80,Bois d'Erable,49.98,6,299.88,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Lou Ptiote,665.89,2000.00,200.35%,Potion d'Etincelle,26.97,1,26.97,Peau de serpentin,218.98,1,218.98,Teinture Magique de Rougeur,419.94,1,419.94,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
La Veaux Doux,178.99,N/A,N/A,Bois de Bombu,79.00,2,158.00,Poils du Milimulou,11.99,1,11.99,Ficelle en Lin,9.00,1,9.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Le Bagueur,275.30,N/A,N/A,Cuivre,23.85,10,238.50,Fer,13.90,2,27.80,Ambre,9.00,1,9.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Mitaines Mitées du Paysan,622.51,199.00,-68.03%,Orge,7.27,25,181.75,Pétale de Tournesol Sauvage,42.95,10,429.50,Bave de Rose Démoniaque,5.63,2,11.26,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Omelette Amulette,2621.30,N/A,N/A,Oeuf de Tofu,14.43,50,721.50,Bronze,9.99,10,99.90,Kobalte,179.99,10,1799.90,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Alliance Du Champ Champ,83.78,50.00,-40.32%,Graine de Pavot,30.89,2,61.78,Champignon,22.00,1,22.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette de Krokette,103.89,N/A,N/A,Cuivre,23.85,3,71.55,Bois de Noyer,10.78,3,32.34,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette de l'Aventurier,0.00,140.00,N/A,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette de l'Ours,41.54,N/A,N/A,Bois de Noyer,10.78,2,21.56,Bronze,9.99,2,19.98,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Hibou,77.68,N/A,N/A,Cuivre,23.85,2,47.70,Bois de Châtaignier,14.99,2,29.98,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Loup,34.78,N/A,N/A,Bois de Frêne,7.40,2,14.80,Bronze,9.99,2,19.98,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Piou Bleu,139.29,31.00,-77.74%,Plume de Piou Bleu,135.30,1,135.30,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Piou Jaune,123.99,49.00,-60.48%,Plume de Piou Jaune,120.00,1,120.00,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Piou Rose,130.98,17.00,-87.02%,Plume de Piou Rose,126.99,1,126.99,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Piou Rouge,123.99,43.00,-65.32%,Plume de Piou Rouge,120.00,1,120.00,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Piou Vert,130.98,15.00,-88.55%,Plume de Piou Vert,126.99,1,126.99,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Piou Violet,133.85,1100.00,721.82%,Plume de Piou Violet,129.86,1,129.86,Graine de Sésame,3.99,1,3.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Amulette du Sram,33.40,N/A,N/A,Bois de Noyer,10.78,2,21.56,Os de Chafer,11.84,1,11.84,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau Agilesque,20.81,28.99,39.31%,Fer,13.90,1,13.90,Bave de Bouftou,6.91,1,6.91,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau Agilesque,20.81,28.99,39.31%,Fer,13.90,1,13.90,Bave de Bouftou,6.91,1,6.91,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau Forcesque,26.55,N/A,N/A,Plumes de Tofu,12.65,1,12.65,Fer,13.90,1,13.90,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau Rexik,38.84,N/A,N/A,Cuivre,23.85,1,23.85,Bois de Châtaignier,14.99,1,14.99,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau Vitalesque,63.79,399.00,525.49%,Patte d'Arakne,49.89,1,49.89,Fer,13.90,1,13.90,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau d'Agilité,85.45,N/A,N/A,Cuivre,23.85,3,71.55,Fer,13.90,1,13.90,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
Anneau de Chance,53.82,N/A,N/A,Bronze,9.99,3,29.97,Cuivre,23.85,1,23.85,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00,,5.50,0,0.00
